EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-3.374,-1.728,-6.576,-7.718,-5.446,0.251,-3.636,-4.605,0.027,1.001,-0.199,-1.068,-0.854,0.031,100.000,41942.000,1.000
-0.778,-0.560,-3.615,-6.057,-3.828,-0.269,-3.145,-4.476,0.029,1.001,-0.199,-1.038,-0.977,0.183,100.000,41943.000,1.000
1.748,0.567,-0.570,-3.999,-1.971,-0.806,-2.276,-4.132,0.029,1.000,-0.199,-1.160,-1.007,0.244,100.000,41944.000,1.000
3.284,1.420,1.579,-2.408,-0.495,-1.070,-1.432,-3.973,0.030,0.999,-0.198,-1.129,-1.129,0.244,100.000,41945.000,1.000
3.263,1.806,2.242,-1.860,0.160,-0.905,-0.927,-4.132,0.030,1.001,-0.199,-1.190,-1.221,0.366,100.000,41946.000,1.000
1.676,1.585,1.370,-2.422,-0.126,-0.310,-0.743,-4.486,0.030,1.000,-0.200,-1.129,-1.190,0.275,100.000,41947.000,1.000
-0.980,0.783,-0.531,-3.665,-1.037,0.635,-0.570,-4.757,0.032,0.998,-0.199,-1.190,-1.190,0.153,100.000,41948.000,1.000
-3.885,-0.363,-2.574,-4.849,-1.914,1.728,-0.167,-4.611,0.032,0.994,-0.199,-1.221,-1.251,0.275,100.000,41949.000,1.000
-6.172,-1.463,-3.854,-5.289,-2.096,2.603,0.330,-3.808,0.033,0.993,-0.199,-1.160,-1.221,0.275,100.000,41950.000,1.000
-7.215,-2.029,-3.826,-4.700,-1.280,2.890,0.573,-2.388,0.037,0.991,-0.199,-1.129,-1.160,0.153,100.000,41951.000,1.000
-6.873,-1.693,-2.500,-3.315,0.298,2.422,0.354,-0.724,0.037,0.991,-0.203,-0.946,-1.007,0.275,100.000,41952.000,1.000
-5.450,-0.456,-0.349,-1.662,2.014,1.346,-0.197,0.746,0.040,0.990,-0.205,-0.885,-0.824,0.214,100.000,41953.000,1.000
-3.406,1.279,1.967,-0.216,3.244,0.028,-0.694,1.792,0.042,0.990,-0.204,-0.732,-0.702,0.153,100.000,41954.000,1.000
-1.282,2.823,3.747,0.676,3.597,-1.199,-0.845,2.295,0.041,0.990,-0.201,-0.641,-0.580,0.183,100.000,41955.000,1.000
0.291,3.530,4.455,0.843,3.066,-2.073,-0.630,2.167,0.041,0.986,-0.202,-0.488,-0.397,0.092,100.000,41956.000,1.000
0.966,3.300,4.130,0.561,2.187,-2.245,-0.082,1.634,0.041,0.988,-0.204,-0.305,-0.305,0.031,100.000,41957.000,1.000
0.925,2.641,3.384,0.487,1.795,-1.344,0.942,1.287,0.039,0.991,-0.204,0.031,0.031,0.061,100.000,41958.000,1.000
0.537,2.162,2.839,1.073,2.362,0.649,2.600,1.621,0.039,0.993,-0.204,0.122,0.214,0.153,100.000,41959.000,1.000
-0.002,2.099,2.688,2.193,3.587,3.035,4.572,2.518,0.039,0.993,-0.206,0.153,0.366,0.122,100.000,41960.000,1.000
-0.596,2.333,2.789,3.374,4.672,4.586,5.911,3.278,0.039,0.994,-0.201,0.183,0.549,0.122,100.000,41961.000,1.000
-1.007,2.693,3.029,4.275,5.003,4.403,5.730,3.281,0.037,0.994,-0.202,0.214,0.702,0.122,100.000,41962.000,1.000
-0.946,3.129,3.454,4.896,4.587,2.630,4.009,2.570,0.037,0.993,-0.205,0.427,0.824,0.000,100.000,41963.000,1.000
-0.341,3.618,4.090,5.403,3.861,0.235,1.612,1.693,0.039,0.995,-0.204,0.458,0.854,-0.031,100.000,41964.000,1.000
0.519,4.002,4.741,5.830,3.218,-1.716,-0.334,1.149,0.038,0.994,-0.208,0.580,0.854,-0.031,100.000,41965.000,1.000
1.145,4.061,5.066,6.006,2.803,-2.532,-1.036,1.225,0.037,0.996,-0.206,0.610,1.007,-0.061,100.000,41966.000,1.000
1.235,3.788,4.910,5.789,2.702,-2.036,-0.300,2.152,0.037,0.998,-0.205,0.641,1.099,-0.122,100.000,41967.000,1.000
0.966,3.468,4.484,5.224,2.977,-0.650,1.387,3.872,0.035,0.998,-0.205,0.580,1.068,-0.061,100.000,41968.000,1.000
0.875,3.409,4.162,4.445,3.476,0.771,3.147,5.760,0.035,0.999,-0.206,0.580,1.099,-0.031,100.000,41969.000,1.000
1.403,3.657,4.154,3.539,3.867,1.547,4.383,7.003,0.033,0.999,-0.206,0.519,1.160,0.031,100.000,41970.000,1.000
2.427,4.005,4.349,2.506,3.923,1.621,5.043,7.090,0.032,1.001,-0.209,0.488,1.007,0.061,100.000,41971.000,1.000
3.261,4.205,4.445,1.309,3.657,1.317,5.197,5.923,0.033,1.001,-0.209,0.397,1.099,-0.061,100.000,41972.000,1.000
3.211,4.143,4.212,0.045,3.206,0.814,4.720,3.813,0.031,1.004,-0.209,0.397,1.068,0.000,100.000,41973.000,1.000
2.038,3.813,3.587,-1.093,2.616,-0.005,3.457,1.333,0.033,1.004,-0.208,0.244,0.977,0.061,100.000,41974.000,1.000
-0.007,3.287,2.635,-1.986,1.850,-1.163,1.583,-0.970,0.030,1.004,-0.208,0.214,0.916,-0.031,100.000,41975.000,1.000
-2.225,2.753,1.579,-2.563,1.021,-2.167,-0.195,-2.665,0.031,1.006,-0.207,0.122,0.793,0.000,100.000,41976.000,1.000
-3.802,2.337,0.634,-2.818,0.314,-2.288,-0.974,-3.553,0.028,1.005,-0.204,-0.061,0.732,0.092,100.000,41977.000,1.000
-4.375,1.892,-0.243,-2.945,-0.307,-1.325,-0.344,-3.810,0.028,1.005,-0.205,-0.336,0.641,0.000,100.000,41978.000,1.000
-4.140,1.182,-1.210,-3.165,-1.036,0.075,1.222,-3.720,0.029,1.001,-0.207,-0.549,0.458,-0.061,100.000,41979.000,1.000
-3.527,0.132,-2.294,-3.561,-2.037,0.836,2.539,-3.463,0.031,1.003,-0.209,-0.519,0.336,0.031,100.000,41980.000,1.000
-2.907,-1.185,-3.433,-4.187,-3.409,0.267,2.353,-3.376,0.033,1.006,-0.207,-0.580,0.336,0.061,100.000,41981.000,1.000
-2.432,-2.583,-4.518,-5.041,-5.085,-1.452,0.212,-3.927,0.033,1.008,-0.210,-0.732,0.214,0.153,100.000,41982.000,1.000
-1.999,-3.812,-5.350,-5.869,-6.703,-3.490,-3.117,-5.088,0.031,1.008,-0.208,-0.977,0.153,0.244,100.000,41983.000,1.000
-1.488,-4.751,-5.790,-6.310,-7.784,-4.980,-6.121,-6.141,0.031,1.004,-0.207,-1.221,0.092,0.275,100.000,41984.000,1.000
-1.019,-5.542,-5.965,-6.247,-8.093,-5.476,-7.485,-6.328,0.032,1.001,-0.209,-1.312,-0.061,0.214,100.000,41985.000,1.000
-0.888,-6.412,-6.153,-5.813,-7.727,-5.025,-6.728,-5.360,0.036,0.998,-0.209,-1.434,-0.092,0.305,100.000,41986.000,1.000
-1.261,-7.362,-6.456,-5.086,-6.891,-4.005,-4.266,-3.262,0.035,0.995,-0.209,-1.404,-0.183,0.275,100.000,41987.000,1.000
-2.036,-8.135,-6.767,-4.045,-5.780,-2.953,-1.198,-0.351,0.035,0.997,-0.207,-1.343,-0.244,0.305,100.000,41988.000,1.000
-3.006,-8.489,-7.022,-2.828,-4.676,-2.342,1.155,2.480,0.036,0.997,-0.206,-1.282,-0.244,0.305,100.000,41989.000,1.000
-3.896,-8.375,-7.229,-1.756,-3.907,-2.368,1.963,4.100,0.034,0.996,-0.207,-1.282,-0.183,0.275,100.000,41990.000,1.000
-4.248,-7.841,-7.229,-0.992,-3.591,-2.898,1.335,4.021,0.032,0.995,-0.208,-1.282,-0.214,0.183,100.000,41991.000,1.000
-3.682,-7.035,-6.807,-0.518,-3.620,-3.615,-0.009,2.634,0.032,0.995,-0.212,-1.282,-0.244,0.092,100.000,41992.000,1.000
-2.308,-6.255,-6.049,-0.350,-3.846,-4.217,-1.397,0.771,0.032,0.994,-0.211,-1.190,-0.366,0.061,100.000,41993.000,1.000
-0.576,-5.646,-5.218,-0.417,-4.010,-4.424,-2.426,-0.642,0.034,0.992,-0.210,-1.129,-0.427,-0.122,100.000,41994.000,1.000
1.206,-4.913,-4.336,-0.341,-3.608,-3.902,-2.739,-0.767,0.034,0.991,-0.209,-1.007,-0.275,-0.244,100.000,41995.000,1.000
2.957,-3.656,-3.192,0.299,-2.216,-2.428,-1.998,0.790,0.034,0.991,-0.207,-0.824,-0.366,-0.305,100.000,41996.000,1.000
4.490,-1.956,-1.783,1.505,-0.032,-0.272,-0.351,3.609,0.035,0.992,-0.207,-0.732,-0.397,-0.427,100.000,41997.000,1.000
5.358,-0.402,-0.461,2.845,2.118,1.779,1.376,6.555,0.034,0.992,-0.209,-0.732,-0.366,-0.366,100.000,41998.000,1.000
5.214,0.499,0.438,3.924,3.462,3.037,2.393,8.505,0.034,0.993,-0.206,-0.671,-0.366,-0.427,100.000,41999.000,1.000
4.204,0.762,0.985,4.761,3.909,3.513,2.724,9.116,0.032,0.994,-0.205,-0.580,-0.397,-0.458,100.000,42000.000,1.000
2.883,0.804,1.549,5.646,3.958,3.758,2.970,8.876,0.032,0.993,-0.205,-0.702,-0.458,-0.488,100.000,42001.000,1.000
1.765,0.985,2.322,6.645,4.075,4.184,3.447,8.384,0.032,0.995,-0.206,-0.519,-0.458,-0.488,100.000,42002.000,1.000
1.037,1.343,3.034,7.378,4.264,4.719,3.828,7.621,0.033,0.997,-0.207,-0.458,-0.336,-0.336,100.000,42003.000,1.000
0.658,1.725,3.239,7.374,4.221,5.043,3.568,6.095,0.034,1.000,-0.204,-0.488,-0.397,-0.488,100.000,42004.000,1.000
0.529,1.994,2.759,6.502,3.699,4.825,2.427,3.570,0.035,1.000,-0.204,-0.519,-0.397,-0.366,100.000,42005.000,1.000
0.583,2.092,1.799,5.040,2.696,3.785,0.603,0.429,0.034,1.000,-0.206,-0.458,-0.458,-0.061,100.000,42006.000,1.000
0.888,2.073,0.849,3.557,1.525,1.970,-1.282,-2.389,0.036,0.999,-0.205,-0.580,-0.366,-0.183,100.000,42007.000,1.000
1.670,2.115,0.541,2.743,0.798,0.084,-2.278,-3.714,0.033,0.999,-0.205,-0.549,-0.244,0.000,100.000,42008.000,1.000
3.147,2.455,1.371,3.096,1.103,-0.826,-1.710,-2.956,0.034,0.998,-0.208,-0.671,-0.275,0.000,100.000,42009.000,1.000
5.289,3.249,3.356,4.604,2.593,-0.200,0.236,-0.716,0.035,0.999,-0.208,-0.610,-0.275,-0.092,100.000,42010.000,1.000
7.694,4.473,5.954,6.772,4.903,1.695,2.824,1.721,0.034,0.998,-0.206,-0.702,-0.275,0.031,100.000,42011.000,1.000
9.650,5.878,8.294,8.847,7.312,4.107,5.253,3.205,0.033,1.001,-0.203,-0.702,-0.275,0.000,100.000,42012.000,1.000
10.331,6.921,9.451,9.931,8.830,5.945,6.540,3.014,0.033,1.000,-0.202,-0.763,-0.214,-0.092,100.000,42013.000,1.000
9.166,6.896,8.781,9.243,8.472,5.921,5.647,1.032,0.035,1.001,-0.205,-0.793,-0.244,-0.092,100.000,42014.000,1.000
6.328,5.473,6.376,6.690,5.962,3.404,2.350,-1.956,0.038,1.000,-0.202,-0.885,-0.183,-0.061,100.000,42015.000,1.000
2.888,3.145,3.212,3.182,2.149,-0.903,-2.234,-4.509,0.038,0.998,-0.203,-0.824,-0.092,-0.122,100.000,42016.000,1.000
0.237,0.972,0.629,0.098,-1.480,-5.394,-6.213,-5.509,0.037,0.998,-0.205,-0.946,-0.061,-0.092,100.000,42017.000,1.000
-0.726,-0.081,-0.427,-1.555,-3.644,-8.394,-7.977,-4.808,0.036,0.999,-0.205,-0.916,0.061,0.000,100.000,42018.000,1.000
0.066,0.395,0.250,-1.524,-3.752,-8.763,-6.943,-2.972,0.035,0.999,-0.206,-0.885,0.153,0.061,100.000,42019.000,1.000
1.988,2.060,2.134,-0.277,-2.106,-6.446,-3.757,-0.898,0.033,0.998,-0.204,-0.824,0.183,0.092,100.000,42020.000,1.000
4.110,3.953,4.226,1.293,0.239,-2.612,0.090,0.463,0.034,0.998,-0.203,-0.854,0.153,-0.031,100.000,42021.000,1.000
5.811,5.226,5.729,2.504,2.233,1.157,3.086,0.676,0.033,0.999,-0.201,-0.793,0.122,-0.122,100.000,42022.000,1.000
7.138,5.858,6.657,3.357,3.584,3.882,4.432,0.229,0.033,0.998,-0.201,-0.793,0.061,-0.061,100.000,42023.000,1.000
8.330,6.408,7.502,4.210,4.613,5.382,4.263,0.049,0.033,0.998,-0.199,-0.793,0.092,-0.122,100.000,42024.000,1.000
9.180,7.179,8.409,5.092,5.530,5.880,3.277,0.614,0.033,0.996,-0.201,-0.793,0.061,-0.122,100.000,42025.000,1.000
9.096,7.877,8.909,5.541,6.080,5.662,2.097,1.655,0.032,0.994,-0.204,-0.610,0.061,0.031,100.000,42026.000,1.000
7.549,7.782,8.249,4.877,5.679,4.822,0.877,2.390,0.032,0.994,-0.201,-0.549,-0.031,0.000,100.000,42027.000,1.000
4.401,6.205,5.881,2.613,3.805,3.263,-0.573,1.966,0.030,0.994,-0.202,-0.641,0.000,-0.031,100.000,42028.000,1.000
0.200,3.158,2.012,-1.036,0.533,1.112,-2.400,0.027,0.030,0.994,-0.205,-0.580,-0.031,-0.092,100.000,42029.000,1.000
-3.808,-0.338,-2.196,-4.944,-3.235,-1.021,-4.479,-2.933,0.032,0.995,-0.206,-0.519,0.031,0.031,100.000,42030.000,1.000
-6.232,-2.869,-5.169,-7.584,-6.202,-2.468,-6.462,-5.745,0.030,0.993,-0.208,-0.397,-0.061,0.000,100.000,42031.000,1.000
-6.428,-3.672,-5.950,-8.016,-7.477,-3.081,-7.863,-7.276,0.030,0.995,-0.205,-0.214,-0.092,-0.061,100.000,42032.000,1.000
-5.011,-3.140,-4.872,-6.582,-7.102,-3.211,-8.167,-7.207,0.029,0.995,-0.201,-0.122,-0.153,0.061,100.000,42033.000,1.000
-3.390,-2.411,-3.253,-4.660,-5.912,-3.224,-7.140,-6.122,0.031,0.995,-0.203,-0.031,-0.153,-0.092,100.000,42034.000,1.000
-2.723,-2.429,-2.361,-3.648,-4.871,-3.214,-5.164,-4.914,0.030,0.995,-0.202,0.092,-0.366,-0.183,100.000,42035.000,1.000
-3.242,-3.324,-2.616,-4.106,-4.484,-3.129,-3.132,-4.299,0.031,0.995,-0.205,0.122,-0.336,-0.061,100.000,42036.000,1.000
-4.425,-4.518,-3.592,-5.634,-4.692,-2.945,-1.893,-4.586,0.030,0.995,-0.206,0.092,-0.366,-0.031,100.000,42037.000,1.000
-5.505,-5.219,-4.475,-7.274,-4.990,-2.588,-1.669,-5.466,0.030,0.998,-0.206,0.183,-0.458,-0.031,100.000,42038.000,1.000
-5.887,-4.866,-4.564,-8.058,-4.693,-1.892,-2.014,-6.118,0.031,0.999,-0.207,0.122,-0.549,-0.122,100.000,42039.000,1.000
-5.463,-3.474,-3.701,-7.528,-3.429,-0.790,-2.290,-5.798,0.031,0.998,-0.208,0.061,-0.610,-0.061,100.000,42040.000,1.000
-4.732,-1.693,-2.411,-5.984,-1.502,0.539,-2.055,-4.347,0.031,0.998,-0.205,0.122,-0.702,0.000,100.000,42041.000,1.000
-4.431,-0.412,-1.543,-4.275,0.317,1.913,-1.133,-2.197,0.031,0.996,-0.206,0.061,-0.732,-0.183,100.000,42042.000,1.000
-4.924,-0.221,-1.676,-3.206,1.345,3.239,0.313,-0.030,0.030,0.999,-0.208,0.061,-0.763,0.000,100.000,42043.000,1.000
-5.998,-1.193,-2.840,-3.094,1.274,4.119,1.664,1.518,0.033,0.999,-0.207,-0.031,-0.702,-0.031,100.000,42044.000,1.000
-7.264,-3.052,-4.758,-3.912,0.060,3.747,2.046,1.896,0.033,0.999,-0.208,-0.092,-0.671,-0.061,100.000,42045.000,1.000
-8.542,-5.347,-7.071,-5.498,-2.070,1.688,0.917,0.819,0.033,1.001,-0.206,-0.244,-0.671,-0.153,100.000,42046.000,1.000
-9.629,-7.431,-9.197,-7.335,-4.405,-1.389,-1.341,-1.235,0.034,1.000,-0.206,-0.305,-0.671,-0.183,100.000,42047.000,1.000
-10.020,-8.640,-10.363,-8.519,-5.964,-4.055,-3.441,-3.081,0.032,0.999,-0.206,-0.305,-0.702,-0.214,100.000,42048.000,1.000
-9.243,-8.734,-10.106,-8.358,-6.208,-5.147,-4.088,-3.777,0.034,1.002,-0.208,-0.488,-0.763,-0.244,100.000,42049.000,1.000
-7.332,-7.989,-8.609,-6.856,-5.394,-4.468,-3.034,-3.362,0.034,1.001,-0.205,-0.702,-0.580,-0.305,100.000,42050.000,1.000
-4.747,-6.787,-6.431,-4.504,-4.204,-2.741,-1.228,-2.609,0.032,0.999,-0.206,-0.671,-0.610,-0.427,100.000,42051.000,1.000
-2.005,-5.306,-4.063,-1.850,-3.204,-1.100,0.027,-2.233,0.035,1.001,-0.204,-0.793,-0.641,-0.397,100.000,42052.000,1.000
0.501,-3.638,-1.803,0.663,-2.628,-0.402,0.083,-2.361,0.035,1.002,-0.204,-0.916,-0.549,-0.427,100.000,42053.000,1.000
2.474,-1.927,0.141,2.720,-2.363,-0.704,-0.690,-2.550,0.033,1.002,-0.206,-1.007,-0.488,-0.458,100.000,42054.000,1.000
3.671,-0.354,1.589,4.147,-2.032,-1.327,-1.398,-2.308,0.034,1.001,-0.210,-1.007,-0.488,-0.305,100.000,42055.000,1.000
3.873,0.864,2.375,4.798,-1.312,-1.416,-1.425,-1.611,0.035,1.000,-0.208,-1.160,-0.397,-0.305,100.000,42056.000,1.000
2.912,1.395,2.383,4.503,-0.260,-0.533,-0.689,-0.839,0.034,0.999,-0.204,-1.251,-0.214,-0.427,100.000,42057.000,1.000
0.819,0.942,1.660,3.248,0.700,1.076,0.536,-0.351,0.031,0.999,-0.204,-1.160,-0.244,-0.458,100.000,42058.000,1.000
-1.842,-0.339,0.580,1.460,1.174,2.736,1.667,-0.176,0.032,0.997,-0.205,-1.221,-0.244,-0.488,100.000,42059.000,1.000
-3.985,-1.699,-0.195,-0.007,1.193,3.860,2.076,0.052,0.034,0.997,-0.206,-1.251,-0.275,-0.366,100.000,42060.000,1.000
-4.704,-2.298,-0.140,-0.440,1.130,4.270,1.661,0.731,0.033,0.998,-0.202,-1.221,-0.244,-0.336,100.000,42061.000,1.000
-3.965,-1.748,0.734,0.200,1.357,4.282,0.941,1.812,0.030,0.998,-0.203,-1.312,-0.092,-0.336,100.000,42062.000,1.000
-2.428,-0.180,2.027,1.377,2.055,4.491,0.541,2.905,0.031,0.996,-0.206,-1.129,0.031,-0.336,100.000,42063.000,1.000
-0.782,1.926,3.367,2.496,3.166,5.156,0.739,3.717,0.031,0.996,-0.206,-1.099,0.000,-0.244,100.000,42064.000,1.000
0.645,3.900,4.600,3.254,4.395,5.754,1.388,4.244,0.032,0.995,-0.205,-1.099,0.061,-0.366,100.000,42065.000,1.000
1.825,5.114,5.669,3.650,5.342,5.429,2.053,4.629,0.035,0.995,-0.203,-1.007,0.183,-0.244,100.000,42066.000,1.000
2.768,5.248,6.401,3.757,5.649,3.846,2.287,4.906,0.034,0.994,-0.204,-0.916,0.183,-0.122,100.000,42067.000,1.000
3.362,4.418,6.499,3.539,5.133,1.498,1.923,4.895,0.033,0.994,-0.201,-0.885,0.244,-0.092,100.000,42068.000,1.000
3.484,3.098,5.825,2.953,3.945,-0.656,1.163,4.479,0.033,0.996,-0.201,-0.793,0.244,-0.061,100.000,42069.000,1.000
3.189,1.780,4.546,2.080,2.471,-1.886,0.412,3.825,0.033,0.996,-0.203,-0.763,0.305,0.031,100.000,42070.000,1.000
2.696,0.665,2.953,1.032,0.980,-2.252,-0.132,3.122,0.033,0.998,-0.201,-0.732,0.336,0.061,100.000,42071.000,1.000
2.299,-0.247,1.313,-0.054,-0.505,-2.504,-0.755,2.242,0.032,0.998,-0.203,-0.610,0.366,0.061,100.000,42072.000,1.000
2.261,-0.893,-0.073,-0.894,-1.944,-3.282,-1.793,1.022,0.031,0.996,-0.208,-0.519,0.427,-0.031,100.000,42073.000,1.000
2.650,-1.135,-0.930,-1.144,-3.074,-4.381,-2.886,-0.271,0.032,0.997,-0.206,-0.488,0.458,-0.031,100.000,42074.000,1.000
3.234,-0.974,-1.231,-0.717,-3.578,-4.893,-3.028,-1.062,0.031,0.998,-0.207,-0.519,0.427,0.061,100.000,42075.000,1.000
3.676,-0.596,-1.213,0.104,-3.378,-4.133,-1.578,-0.929,0.031,0.998,-0.204,-0.427,0.458,0.122,100.000,42076.000,1.000
3.871,-0.138,-1.080,0.948,-2.641,-2.345,0.988,0.214,0.031,0.997,-0.202,-0.397,0.519,0.336,100.000,42077.000,1.000
3.961,0.420,-0.841,1.599,-1.602,-0.515,3.390,2.119,0.032,0.997,-0.203,-0.488,0.549,0.031,100.000,42078.000,1.000
3.966,1.015,-0.551,1.881,-0.546,0.407,4.489,4.189,0.029,0.998,-0.204,-0.488,0.519,0.214,100.000,42079.000,1.000
3.499,1.222,-0.577,1.517,0.089,0.142,3.980,5.618,0.030,0.999,-0.205,-0.488,0.549,0.244,100.000,42080.000,1.000
1.956,0.433,-1.449,0.267,-0.185,-0.911,2.314,5.705,0.031,1.000,-0.205,-0.580,0.641,0.275,100.000,42081.000,1.000
-0.891,-1.533,-3.343,-1.745,-1.513,-2.053,0.193,4.215,0.030,1.001,-0.205,-0.580,0.641,0.366,100.000,42082.000,1.000
-4.349,-3.994,-5.641,-3.764,-3.333,-2.600,-1.606,1.690,0.033,1.001,-0.203,-0.610,0.610,0.427,100.000,42083.000,1.000
-7.026,-5.732,-7.145,-4.674,-4.583,-2.216,-2.305,-0.689,0.032,1.001,-0.203,-0.702,0.641,0.214,100.000,42084.000,1.000
-7.917,-5.992,-7.031,-3.884,-4.540,-1.277,-1.690,-1.903,0.032,1.001,-0.202,-0.793,0.488,0.214,100.000,42085.000,1.000
-7.182,-5.079,-5.583,-1.932,-3.415,-0.673,-0.450,-1.810,0.032,1.001,-0.204,-0.793,0.580,0.336,100.000,42086.000,1.000
-5.789,-3.947,-3.883,0.011,-2.042,-1.043,0.463,-0.992,0.033,1.002,-0.201,-0.793,0.580,0.336,100.000,42087.000,1.000
-4.543,-3.306,-2.849,1.159,-1.052,-2.223,0.716,-0.095,0.033,1.002,-0.201,-0.885,0.488,0.397,100.000,42088.000,1.000
-3.550,-3.115,-2.585,1.583,-0.395,-3.368,0.748,0.657,0.032,1.002,-0.202,-0.946,0.397,0.366,100.000,42089.000,1.000
-2.484,-2.772,-2.525,1.897,0.467,-3.510,1.235,1.562,0.032,1.003,-0.204,-0.977,0.458,0.427,100.000,42090.000,1.000
-0.965,-1.585,-1.899,2.801,2.118,-2.094,2.640,3.151,0.031,1.002,-0.201,-0.977,0.427,0.336,100.000,42091.000,1.000
1.260,0.826,-0.121,4.742,4.866,0.809,5.101,5.668,0.030,1.001,-0.200,-1.068,0.458,0.366,100.000,42092.000,1.000
3.985,4.164,2.744,7.437,8.336,4.368,8.095,8.585,0.030,0.999,-0.199,-0.946,0.397,0.427,100.000,42093.000,1.000
6.357,7.395,5.771,9.730,11.335,7.096,10.231,10.720,0.030,0.998,-0.203,-1.007,0.427,0.427,100.000,42094.000,1.000
7.497,9.474,7.888,10.505,12.666,7.786,10.253,11.157,0.031,0.998,-0.200,-0.946,0.366,0.366,100.000,42095.000,1.000
7.414,10.233,8.895,9.816,12.249,6.532,8.304,10.125,0.032,1.000,-0.203,-0.946,0.214,0.397,100.000,42096.000,1.000
6.939,10.274,9.467,8.786,11.093,4.483,5.704,8.733,0.031,0.998,-0.203,-0.885,0.183,0.244,100.000,42097.000,1.000
6.738,10.050,10.155,8.378,10.150,2.725,3.666,7.795,0.031,0.997,-0.203,-0.793,0.122,0.275,100.000,42098.000,1.000
6.689,9.449,10.760,8.503,9.512,1.626,2.446,7.028,0.032,0.997,-0.203,-0.793,0.153,0.275,100.000,42099.000,1.000
6.316,8.316,10.795,8.428,8.778,1.047,1.594,5.605,0.032,0.996,-0.204,-0.824,0.061,0.153,100.000,42100.000,1.000
5.534,6.986,10.221,7.758,7.827,0.824,0.760,3.432,0.032,0.998,-0.203,-0.763,0.000,0.153,100.000,42101.000,1.000
4.636,5.990,9.379,6.684,6.858,0.836,0.018,1.344,0.033,0.998,-0.203,-0.702,0.061,0.244,100.000,42102.000,1.000
3.835,5.478,8.469,5.499,5.991,0.926,-0.409,0.103,0.031,0.996,-0.202,-0.580,0.000,0.305,100.000,42103.000,1.000
3.267,5.305,7.554,4.414,5.327,1.190,-0.210,-0.081,0.034,0.996,-0.204,-0.549,-0.031,0.092,100.000,42104.000,1.000
3.118,5.362,6.777,3.612,5.061,1.964,0.890,0.624,0.034,0.996,-0.202,-0.458,-0.061,0.153,100.000,42105.000,1.000
3.325,5.482,6.127,3.032,5.106,3.155,2.544,1.610,0.033,0.998,-0.203,-0.519,0.000,0.031,100.000,42106.000,1.000
3.369,5.285,5.249,2.258,4.896,3.992,3.724,1.988,0.035,0.996,-0.201,-0.336,-0.092,-0.031,100.000,42107.000,1.000
2.618,4.373,3.718,0.820,3.796,3.725,3.588,1.176,0.036,0.996,-0.202,-0.366,0.031,-0.031,100.000,42108.000,1.000
0.747,2.587,1.342,-1.489,1.536,2.276,2.069,-0.899,0.036,0.998,-0.202,-0.275,0.153,0.122,100.000,42109.000,1.000
-2.046,0.077,-1.754,-4.501,-1.656,0.216,-0.263,-3.983,0.036,0.999,-0.202,-0.244,0.153,-0.031,100.000,42110.000,1.000
-4.990,-2.711,-5.086,-7.649,-5.061,-1.619,-2.471,-7.400,0.035,0.997,-0.201,-0.275,0.275,-0.061,100.000,42111.000,1.000
-7.066,-5.188,-7.931,-10.146,-7.722,-2.516,-3.607,-10.051,0.035,0.996,-0.200,-0.275,0.275,-0.031,100.000,42112.000,1.000
-7.675,-6.981,-9.734,-11.414,-9.008,-2.305,-3.357,-11.099,0.036,0.996,-0.201,-0.214,0.275,-0.092,100.000,42113.000,1.000
-7.055,-8.184,-10.482,-11.429,-9.050,-1.554,-2.426,-10.659,0.036,0.994,-0.204,-0.214,0.305,-0.092,100.000,42114.000,1.000
-6.001,-9.122,-10.597,-10.632,-8.582,-1.197,-2.014,-9.619,0.034,0.995,-0.203,-0.275,0.275,-0.183,100.000,42115.000,1.000
-5.364,-9.940,-10.563,-9.683,-8.404,-1.809,-2.839,-8.919,0.034,0.999,-0.202,-0.183,0.366,-0.244,100.000,42116.000,1.000
-5.879,-10.666,-10.843,-9.347,-9.084,-3.345,-4.804,-9.171,0.034,0.998,-0.202,-0.153,0.275,-0.244,100.000,42117.000,1.000
-8.059,-11.472,-11.906,-10.264,-10.865,-5.452,-7.382,-10.549,0.034,0.998,-0.203,-0.122,0.305,-0.214,100.000,42118.000,1.000
-11.784,-12.566,-13.930,-12.495,-13.520,-7.781,-9.930,-12.642,0.032,0.999,-0.200,-0.092,0.305,-0.397,100.000,42119.000,1.000
-16.051,-13.867,-16.455,-15.331,-16.341,-9.963,-11.748,-14.625,0.033,1.000,-0.201,-0.092,0.275,-0.427,100.000,42120.000,1.000
-19.315,-14.880,-18.456,-17.626,-18.392,-11.521,-12.241,-15.729,0.031,1.000,-0.201,-0.153,0.336,-0.336,100.000,42121.000,1.000
-20.177,-14.853,-18.801,-18.363,-18.882,-12.037,-11.238,-15.528,0.030,0.997,-0.202,-0.153,0.305,-0.336,100.000,42122.000,1.000
-17.873,-13.146,-16.751,-16.948,-17.366,-11.347,-9.061,-13.874,0.032,0.996,-0.204,-0.153,0.275,-0.275,100.000,42123.000,1.000
-12.403,-9.502,-12.177,-13.186,-13.711,-9.410,-6.061,-10.702,0.033,0.996,-0.204,-0.153,0.336,-0.275,100.000,42124.000,1.000
