EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-5.914,-3.649,-3.829,0.403,4.802,9.078,11.209,6.562,0.027,0.992,-0.244,0.061,0.275,0.153,100.000,63693.000,1.000
-3.934,-3.367,-2.975,1.767,5.191,8.013,10.566,5.598,0.026,0.991,-0.246,0.061,0.183,0.061,100.000,63694.000,1.000
-2.463,-3.330,-2.021,3.017,5.257,5.927,8.375,4.027,0.027,0.990,-0.247,0.031,0.153,-0.061,100.000,63695.000,1.000
-1.380,-3.537,-0.890,3.974,4.759,2.429,4.259,1.142,0.028,0.988,-0.248,0.031,0.061,-0.061,100.000,63696.000,1.000
-0.119,-3.667,0.551,4.625,3.702,-2.294,-1.234,-3.239,0.028,0.989,-0.247,0.092,0.000,0.031,100.000,63697.000,1.000
1.901,-3.211,2.466,5.182,2.515,-7.041,-6.548,-8.385,0.028,0.987,-0.248,-0.031,0.000,0.031,100.000,63698.000,1.000
4.590,-1.869,4.786,5.866,1.799,-10.094,-9.983,-12.853,0.028,0.989,-0.248,0.000,0.031,0.031,100.000,63699.000,1.000
7.014,0.083,6.936,6.517,1.739,-10.369,-10.913,-15.434,0.029,0.990,-0.246,0.000,0.000,0.183,100.000,63700.000,1.000
7.921,1.886,7.978,6.524,1.886,-8.001,-9.933,-15.810,0.030,0.991,-0.246,-0.031,-0.092,-0.061,100.000,63701.000,1.000
6.462,2.804,7.106,5.194,1.513,-3.942,-8.027,-14.377,0.031,0.990,-0.246,0.000,-0.122,0.061,100.000,63702.000,1.000
2.672,2.526,4.048,2.245,0.056,0.521,-6.084,-11.748,0.031,0.990,-0.247,0.031,-0.031,0.061,100.000,63703.000,1.000
-2.509,1.122,-0.814,-1.923,-2.640,3.874,-4.966,-8.388,0.032,0.989,-0.244,0.000,-0.092,0.031,100.000,63704.000,1.000
-7.666,-1.141,-6.544,-6.360,-6.154,4.919,-5.179,-4.538,0.032,0.990,-0.244,-0.061,0.000,0.000,100.000,63705.000,1.000
-11.632,-3.874,-12.011,-10.093,-9.603,3.646,-6.343,-0.472,0.033,0.989,-0.245,-0.153,-0.092,0.061,100.000,63706.000,1.000
-14.116,-6.711,-16.419,-12.698,-12.148,1.223,-7.435,3.273,0.032,0.988,-0.246,-0.122,0.061,0.031,100.000,63707.000,1.000
-15.586,-9.335,-19.467,-14.330,-13.353,-0.910,-7.487,6.118,0.034,0.989,-0.246,-0.092,0.122,0.122,100.000,63708.000,1.000
-16.443,-11.242,-20.958,-15.167,-13.005,-1.694,-5.879,7.953,0.032,0.987,-0.246,-0.092,0.183,0.153,100.000,63709.000,1.000
-16.602,-11.807,-20.582,-15.065,-10.963,-0.636,-2.451,9.124,0.030,0.988,-0.248,-0.122,0.244,0.000,100.000,63710.000,1.000
-15.893,-10.797,-18.313,-13.833,-7.462,1.974,2.176,9.894,0.030,0.988,-0.244,-0.183,0.214,0.031,100.000,63711.000,1.000
-14.417,-8.566,-14.725,-11.540,-3.295,5.031,6.623,10.172,0.031,0.989,-0.245,-0.214,0.275,-0.031,100.000,63712.000,1.000
-12.461,-5.743,-10.725,-8.506,0.583,7.260,9.526,9.719,0.031,0.989,-0.243,-0.214,0.397,-0.061,100.000,63713.000,1.000
-10.287,-2.889,-7.055,-5.193,3.545,7.910,10.381,8.384,0.032,0.987,-0.247,-0.275,0.458,-0.153,100.000,63714.000,1.000
-7.957,-0.375,-3.977,-2.053,5.422,6.863,9.626,6.248,0.033,0.989,-0.249,-0.214,0.458,-0.214,100.000,63715.000,1.000
-5.406,1.460,-1.392,0.589,6.278,4.400,7.942,3.619,0.031,0.989,-0.249,-0.183,0.397,-0.275,100.000,63716.000,1.000
-2.720,2.230,0.791,2.470,6.130,0.917,5.561,0.789,0.032,0.989,-0.248,-0.244,0.397,-0.244,100.000,63717.000,1.000
-0.137,1.864,2.531,3.391,4.958,-3.159,2.396,-2.150,0.031,0.990,-0.246,-0.244,0.549,-0.244,100.000,63718.000,1.000
2.230,0.919,3.865,3.434,2.996,-7.079,-1.220,-5.162,0.031,0.989,-0.247,-0.153,0.519,-0.153,100.000,63719.000,1.000
4.534,0.341,5.066,3.097,0.863,-9.753,-4.390,-8.035,0.029,0.989,-0.245,-0.214,0.549,-0.122,100.000,63720.000,1.000
6.981,0.877,6.480,3.068,-0.729,-10.399,-6.376,-10.437,0.028,0.989,-0.244,-0.183,0.610,-0.122,100.000,63721.000,1.000
9.424,2.556,8.125,3.676,-1.515,-9.207,-7.174,-12.246,0.029,0.990,-0.245,-0.183,0.610,-0.122,100.000,63722.000,1.000
11.346,4.681,9.545,4.597,-1.857,-7.192,-7.307,-13.624,0.028,0.990,-0.246,-0.153,0.580,-0.092,100.000,63723.000,1.000
12.312,6.382,10.199,5.181,-2.330,-5.384,-7.287,-14.579,0.026,0.991,-0.245,-0.122,0.488,-0.153,100.000,63724.000,1.000
12.222,7.151,9.865,4.946,-3.289,-4.211,-7.427,-14.708,0.030,0.991,-0.246,-0.153,0.458,-0.092,100.000,63725.000,1.000
11.159,6.975,8.622,3.760,-4.731,-3.504,-7.813,-13.486,0.026,0.991,-0.246,-0.244,0.458,-0.214,100.000,63726.000,1.000
9.271,6.142,6.687,1.851,-6.294,-2.837,-8.116,-10.630,0.025,0.992,-0.246,-0.275,0.397,-0.214,100.000,63727.000,1.000
6.782,4.935,4.321,-0.279,-7.383,-1.805,-7.620,-6.246,0.027,0.993,-0.245,-0.366,0.366,-0.183,100.000,63728.000,1.000
3.986,3.519,1.842,-2.026,-7.414,-0.092,-5.689,-0.815,0.026,0.992,-0.244,-0.336,0.336,-0.214,100.000,63729.000,1.000
1.172,2.032,-0.415,-2.939,-6.089,2.358,-2.348,4.893,0.026,0.991,-0.245,-0.366,0.183,-0.183,100.000,63730.000,1.000
-1.454,0.623,-2.206,-2.891,-3.568,5.071,1.534,9.886,0.026,0.992,-0.244,-0.488,0.244,-0.244,100.000,63731.000,1.000
-3.708,-0.551,-3.402,-2.095,-0.388,7.151,4.729,13.166,0.026,0.990,-0.244,-0.397,0.183,-0.305,100.000,63732.000,1.000
-5.398,-1.389,-3.987,-1.065,2.736,7.765,6.371,14.095,0.026,0.992,-0.245,-0.366,0.153,-0.183,100.000,63733.000,1.000
-6.440,-1.925,-4.083,-0.441,5.133,6.597,6.367,12.685,0.026,0.990,-0.243,-0.427,0.092,-0.183,100.000,63734.000,1.000
-6.882,-2.222,-3.836,-0.601,6.468,4.058,5.276,9.555,0.028,0.991,-0.243,-0.519,0.122,-0.214,100.000,63735.000,1.000
-6.773,-2.291,-3.345,-1.454,6.754,0.982,3.727,5.578,0.027,0.991,-0.241,-0.458,-0.031,-0.244,100.000,63736.000,1.000
-6.084,-2.182,-2.675,-2.605,6.087,-1.981,1.978,1.567,0.028,0.989,-0.243,-0.366,0.031,-0.122,100.000,63737.000,1.000
-4.721,-1.899,-1.752,-3.516,4.689,-4.462,0.152,-1.791,0.028,0.988,-0.242,-0.275,-0.031,-0.153,100.000,63738.000,1.000
-2.559,-1.237,-0.278,-3.544,3.101,-6.089,-1.354,-4.021,0.027,0.986,-0.242,-0.336,0.031,-0.122,100.000,63739.000,1.000
0.541,0.130,2.105,-2.084,2.074,-6.497,-1.923,-4.930,0.026,0.986,-0.243,-0.305,0.000,-0.061,100.000,63740.000,1.000
4.664,2.493,5.595,1.151,2.244,-5.530,-1.056,-4.475,0.026,0.985,-0.246,-0.122,-0.031,0.031,100.000,63741.000,1.000
9.612,5.971,10.056,5.831,3.813,-3.389,1.196,-2.713,0.028,0.985,-0.242,-0.153,-0.092,-0.031,100.000,63742.000,1.000
14.663,10.263,14.848,10.932,6.293,-0.737,3.925,-0.114,0.028,0.985,-0.245,-0.092,-0.122,-0.092,100.000,63743.000,1.000
18.675,14.473,18.840,15.011,8.546,1.477,5.639,2.220,0.028,0.984,-0.245,0.000,-0.122,-0.244,100.000,63744.000,1.000
20.579,17.356,20.826,16.812,9.311,2.569,5.220,3.014,0.028,0.985,-0.248,0.061,-0.153,-0.214,100.000,63745.000,1.000
19.874,17.915,20.105,15.858,7.928,2.568,2.785,1.681,0.028,0.987,-0.246,0.092,-0.183,-0.183,100.000,63746.000,1.000
16.808,15.962,16.821,12.621,4.681,2.187,-0.427,-1.298,0.030,0.987,-0.248,0.336,-0.153,-0.153,100.000,63747.000,1.000
12.241,12.211,11.893,8.246,0.647,2.337,-3.022,-4.671,0.030,0.989,-0.247,0.305,-0.153,-0.031,100.000,63748.000,1.000
7.347,7.884,6.645,4.013,-2.785,3.455,-4.256,-6.915,0.031,0.987,-0.245,0.244,-0.092,-0.031,100.000,63749.000,1.000
3.259,4.206,2.331,0.867,-4.492,5.243,-4.094,-6.813,0.030,0.988,-0.245,0.214,-0.061,0.000,100.000,63750.000,1.000
0.743,2.016,-0.232,-0.749,-4.002,6.998,-2.858,-4.050,0.030,0.988,-0.245,0.183,-0.031,-0.031,100.000,63751.000,1.000
0.002,1.482,-0.839,-0.795,-1.551,8.090,-0.938,0.674,0.031,0.988,-0.247,0.153,0.031,-0.092,100.000,63752.000,1.000
0.633,2.025,0.118,0.441,2.158,8.235,1.378,6.209,0.029,0.991,-0.247,0.183,0.000,-0.031,100.000,63753.000,1.000
1.769,2.614,1.797,2.359,6.208,7.470,3.886,11.554,0.033,0.993,-0.249,0.061,0.214,0.031,100.000,63754.000,1.000
2.427,2.349,3.213,4.166,9.656,5.973,6.296,15.944,0.034,0.994,-0.247,-0.031,0.336,0.092,100.000,63755.000,1.000
2.024,0.942,3.684,5.227,11.778,4.002,8.168,18.798,0.034,0.993,-0.245,-0.061,0.427,0.061,100.000,63756.000,1.000
0.791,-1.114,3.219,5.471,12.409,1.967,9.157,19.889,0.033,0.992,-0.248,-0.122,0.427,0.031,100.000,63757.000,1.000
-0.333,-2.755,2.515,5.431,12.037,0.437,9.357,19.407,0.033,0.988,-0.250,-0.122,0.580,0.122,100.000,63758.000,1.000
-0.424,-3.012,2.380,5.695,11.331,-0.100,9.219,17.677,0.032,0.984,-0.251,-0.031,0.763,0.092,100.000,63759.000,1.000
0.723,-1.773,3.030,6.297,10.501,0.312,9.023,14.875,0.031,0.984,-0.252,-0.061,0.793,0.183,100.000,63760.000,1.000
2.629,0.184,4.057,6.768,9.251,0.935,8.600,11.160,0.032,0.985,-0.254,0.122,0.885,0.214,100.000,63761.000,1.000
4.689,1.906,4.900,6.635,7.193,0.780,7.402,6.800,0.031,0.988,-0.250,0.214,0.854,0.214,100.000,63762.000,1.000
6.421,2.825,5.135,5.649,4.108,-0.686,4.765,1.926,0.032,0.989,-0.249,0.305,0.946,0.244,100.000,63763.000,1.000
7.360,2.817,4.513,3.764,0.100,-3.123,0.527,-3.455,0.032,0.990,-0.249,0.183,1.251,0.275,100.000,63764.000,1.000
7.108,2.055,3.017,1.136,-4.287,-5.524,-4.441,-9.019,0.033,0.992,-0.249,0.183,1.221,0.336,100.000,63765.000,1.000
5.684,0.904,0.966,-1.837,-8.201,-6.816,-8.627,-13.964,0.033,0.991,-0.251,0.214,1.221,0.275,100.000,63766.000,1.000
3.773,-0.122,-0.936,-4.488,-10.787,-6.350,-10.856,-17.336,0.032,0.992,-0.251,0.305,1.221,0.275,100.000,63767.000,1.000
2.364,-0.543,-1.841,-6.065,-11.504,-4.176,-10.876,-18.505,0.031,0.994,-0.248,0.244,1.343,0.153,100.000,63768.000,1.000
1.996,-0.234,-1.363,-6.202,-10.453,-1.100,-9.270,-17.553,0.029,0.993,-0.246,0.122,1.343,0.061,100.000,63769.000,1.000
2.421,0.472,0.088,-5.202,-8.391,1.699,-6.995,-15.267,0.026,0.995,-0.249,0.122,1.221,0.031,100.000,63770.000,1.000
2.913,1.030,1.622,-3.715,-6.219,3.415,-4.812,-12.478,0.027,0.995,-0.246,-0.092,1.160,-0.092,100.000,63771.000,1.000
2.740,0.975,2.420,-2.304,-4.477,4.014,-2.990,-9.435,0.025,0.995,-0.247,-0.153,1.099,-0.397,100.000,63772.000,1.000
1.488,0.086,2.029,-1.321,-3.283,3.880,-1.521,-5.958,0.025,0.996,-0.248,-0.183,0.977,-0.458,100.000,63773.000,1.000
-0.728,-1.532,0.445,-0.929,-2.476,3.283,-0.383,-1.916,0.027,0.995,-0.248,-0.336,0.885,-0.488,100.000,63774.000,1.000
-3.330,-3.535,-1.952,-1.043,-1.708,2.376,0.600,2.608,0.025,0.995,-0.250,-0.366,0.793,-0.641,100.000,63775.000,1.000
-5.674,-5.602,-4.638,-1.428,-0.649,1.469,1.882,7.302,0.023,0.993,-0.249,-0.488,0.763,-0.610,100.000,63776.000,1.000
-7.376,-7.533,-7.139,-1.874,0.715,0.814,3.766,11.552,0.022,0.992,-0.248,-0.458,0.610,-0.702,100.000,63777.000,1.000
-8.251,-9.192,-9.076,-2.244,1.957,0.076,5.765,14.504,0.023,0.995,-0.245,-0.549,0.427,-0.671,100.000,63778.000,1.000
-8.223,-10.525,-10.252,-2.511,2.386,-1.516,6.687,15.304,0.023,0.994,-0.242,-0.519,0.244,-0.702,100.000,63779.000,1.000
-7.379,-11.489,-10.742,-2.807,1.450,-4.327,5.521,13.455,0.020,0.996,-0.243,-0.458,0.092,-0.610,100.000,63780.000,1.000
-6.011,-11.874,-10.785,-3.340,-0.844,-7.830,2.311,9.193,0.022,0.994,-0.242,-0.610,-0.061,-0.580,100.000,63781.000,1.000
-4.514,-11.340,-10.499,-4.148,-3.762,-10.845,-1.707,3.568,0.023,0.995,-0.242,-0.641,-0.153,-0.549,100.000,63782.000,1.000
-3.148,-9.682,-9.758,-4.923,-6.146,-12.128,-4.801,-1.984,0.023,0.996,-0.244,-0.641,-0.214,-0.244,100.000,63783.000,1.000
-1.933,-7.070,-8.384,-5.206,-7.128,-11.034,-5.926,-6.345,0.022,0.993,-0.242,-0.732,-0.305,-0.244,100.000,63784.000,1.000
-0.884,-4.080,-6.530,-4.881,-6.735,-7.949,-5.392,-9.201,0.022,0.993,-0.243,-0.793,-0.427,-0.153,100.000,63785.000,1.000
-0.217,-1.428,-4.767,-4.389,-5.829,-4.034,-4.314,-10.940,0.023,0.994,-0.243,-0.946,-0.580,-0.183,100.000,63786.000,1.000
-0.162,0.396,-3.689,-4.282,-5.390,-0.446,-3.532,-12.106,0.024,0.991,-0.240,-1.160,-0.763,-0.031,100.000,63787.000,1.000
-0.702,1.203,-3.523,-4.764,-5.945,2.054,-3.324,-13.024,0.022,0.991,-0.241,-1.129,-0.824,-0.061,100.000,63788.000,1.000
-1.646,0.957,-4.184,-5.756,-7.585,2.964,-3.890,-13.874,0.022,0.990,-0.239,-1.129,-0.977,-0.061,100.000,63789.000,1.000
-2.861,-0.201,-5.449,-7.174,-10.115,2.096,-5.479,-14.850,0.024,0.988,-0.238,-1.251,-1.007,0.000,100.000,63790.000,1.000
-4.386,-1.900,-7.019,-8.943,-13.022,-0.095,-7.937,-16.081,0.024,0.986,-0.237,-1.312,-1.129,-0.031,100.000,63791.000,1.000
-6.313,-3.680,-8.572,-10.851,-15.509,-2.521,-10.452,-17.418,0.026,0.987,-0.240,-1.221,-1.160,-0.183,100.000,63792.000,1.000
-8.615,-5.248,-9.939,-12.599,-16.875,-3.978,-11.955,-18.384,0.028,0.985,-0.246,-1.221,-1.160,-0.092,100.000,63793.000,1.000
-11.060,-6.498,-11.148,-13.945,-16.848,-3.752,-11.720,-18.329,0.027,0.983,-0.244,-1.190,-1.129,-0.061,100.000,63794.000,1.000
-13.216,-7.386,-12.197,-14.658,-15.558,-1.991,-9.714,-16.709,0.029,0.983,-0.241,-1.038,-1.099,-0.153,100.000,63795.000,1.000
-14.655,-8.027,-12.968,-14.518,-13.390,0.287,-6.667,-13.446,0.030,0.982,-0.242,-0.946,-0.977,-0.122,100.000,63796.000,1.000
-15.176,-8.758,-13.373,-13.531,-10.891,1.691,-3.733,-9.071,0.031,0.983,-0.241,-0.885,-1.007,-0.061,100.000,63797.000,1.000
-14.666,-9.660,-13.282,-11.858,-8.457,1.292,-1.701,-4.349,0.035,0.979,-0.243,-0.732,-0.854,0.000,100.000,63798.000,1.000
-12.958,-10.135,-12.382,-9.561,-6.075,-0.806,-0.521,0.179,0.037,0.979,-0.246,-0.702,-0.671,0.092,100.000,63799.000,1.000
-10.152,-9.419,-10.424,-6.684,-3.532,-3.617,0.340,4.262,0.037,0.979,-0.246,-0.336,-0.549,-0.031,100.000,63800.000,1.000
-6.780,-7.347,-7.479,-3.432,-0.735,-5.888,1.381,7.745,0.037,0.979,-0.247,-0.061,-0.305,0.122,100.000,63801.000,1.000
-3.503,-4.448,-3.922,-0.146,2.156,-6.705,2.787,10.321,0.036,0.980,-0.246,0.122,-0.031,0.244,100.000,63802.000,1.000
-0.898,-1.530,-0.337,2.735,4.743,-5.856,4.304,11.514,0.038,0.981,-0.245,0.305,0.092,0.366,100.000,63803.000,1.000
0.522,0.696,2.585,4.694,6.547,-3.841,5.305,11.115,0.035,0.981,-0.244,0.519,0.336,0.092,100.000,63804.000,1.000
0.440,1.853,4.264,5.317,7.244,-1.565,5.140,9.441,0.035,0.981,-0.245,0.610,0.519,-0.061,100.000,63805.000,1.000
-0.934,2.068,4.529,4.585,6.825,0.222,3.580,6.994,0.035,0.982,-0.246,0.671,0.702,0.092,100.000,63806.000,1.000
-2.829,1.911,3.753,2.975,5.666,1.385,1.096,4.164,0.033,0.983,-0.244,0.824,0.854,0.153,100.000,63807.000,1.000
-4.405,1.971,2.592,1.206,4.367,2.347,-1.253,1.386,0.033,0.986,-0.246,1.007,0.977,0.122,100.000,63808.000,1.000
-5.184,2.443,1.638,-0.124,3.418,3.605,-2.320,-0.770,0.032,0.989,-0.246,1.160,1.099,0.031,100.000,63809.000,1.000
-5.013,3.208,1.322,-0.673,3.034,5.299,-1.554,-1.893,0.033,0.986,-0.247,1.129,1.160,0.153,100.000,63810.000,1.000
-3.900,4.177,1.911,-0.349,3.193,7.142,0.580,-2.035,0.032,0.988,-0.247,1.190,1.282,0.061,100.000,63811.000,1.000
-2.011,5.425,3.411,0.712,3.731,8.681,2.911,-1.646,0.033,0.990,-0.248,1.160,1.343,0.061,100.000,63812.000,1.000
0.316,6.988,5.457,2.155,4.370,9.636,4.335,-1.294,0.032,0.990,-0.250,1.221,1.373,0.031,100.000,63813.000,1.000
2.687,8.659,7.427,3.531,4.784,10.051,4.391,-1.389,0.030,0.990,-0.248,1.221,1.495,0.031,100.000,63814.000,1.000
4.738,10.043,8.712,4.511,4.747,10.139,3.358,-1.941,0.030,0.991,-0.245,1.190,1.465,0.092,100.000,63815.000,1.000
6.067,10.722,8.924,4.979,4.244,9.957,1.944,-2.516,0.028,0.990,-0.247,1.221,1.526,-0.031,100.000,63816.000,1.000
6.250,10.343,7.963,4.931,3.456,9.305,0.771,-2.519,0.025,0.993,-0.248,1.221,1.434,-0.153,100.000,63817.000,1.000
5.171,8.724,6.078,4.486,2.744,8.044,0.172,-1.493,0.023,0.993,-0.250,1.099,1.465,-0.153,100.000,63818.000,1.000
3.433,6.124,3.956,4.061,2.675,6.404,0.410,0.856,0.024,0.994,-0.249,0.916,1.282,0.061,100.000,63819.000,1.000
2.333,3.399,2.663,4.403,3.893,4.815,1.701,4.724,0.022,0.994,-0.245,0.885,1.160,-0.031,100.000,63820.000,1.000
3.084,1.603,3.094,6.097,6.639,3.398,3.792,9.949,0.022,0.995,-0.248,0.763,1.038,0.092,100.000,63821.000,1.000
5.746,1.273,5.184,8.866,10.253,1.805,5.849,15.583,0.022,0.993,-0.249,0.641,1.007,0.153,100.000,63822.000,1.000
9.008,2.124,7.760,11.542,13.393,-0.317,7.107,20.057,0.022,0.989,-0.248,0.580,0.732,0.092,100.000,63823.000,1.000
11.171,3.432,9.437,12.959,14.936,-2.805,7.526,22.117,0.023,0.989,-0.248,0.580,0.580,0.000,100.000,63824.000,1.000
11.433,4.573,9.660,12.851,14.725,-4.899,7.675,21.595,0.022,0.988,-0.253,0.519,0.458,0.000,100.000,63825.000,1.000
10.294,5.341,8.939,11.954,13.547,-5.643,8.162,19.376,0.022,0.991,-0.251,0.519,0.397,0.061,100.000,63826.000,1.000
8.851,5.877,8.215,11.245,12.410,-4.574,9.182,16.675,0.024,0.995,-0.251,0.549,0.366,0.183,100.000,63827.000,1.000
7.752,6.233,7.954,11.023,11.632,-2.219,10.248,14.091,0.027,0.994,-0.250,0.397,0.214,0.427,100.000,63828.000,1.000
6.866,6.141,7.887,10.756,10.674,0.227,10.400,11.259,0.026,0.992,-0.251,0.275,0.092,0.519,100.000,63829.000,1.000
5.752,5.366,7.492,9.725,8.871,1.886,9.022,7.521,0.026,0.992,-0.254,0.214,0.061,0.549,100.000,63830.000,1.000
4.209,4.051,6.484,7.610,6.088,2.721,6.442,2.845,0.027,0.987,-0.253,0.244,-0.092,0.458,100.000,63831.000,1.000
2.489,2.568,4.923,4.678,2.748,3.136,3.673,-1.882,0.029,0.987,-0.251,0.153,-0.092,0.458,100.000,63832.000,1.000
1.067,1.168,3.112,1.629,-0.506,3.399,1.657,-5.404,0.028,0.986,-0.253,0.183,-0.092,0.519,100.000,63833.000,1.000
0.191,-0.101,1.393,-0.844,-3.186,3.514,0.685,-7.073,0.028,0.987,-0.250,0.305,-0.092,0.366,100.000,63834.000,1.000
-0.316,-1.292,-0.074,-2.484,-5.200,3.301,0.277,-7.351,0.028,0.986,-0.249,0.183,-0.153,0.275,100.000,63835.000,1.000
-0.907,-2.482,-1.434,-3.560,-6.849,2.502,-0.408,-7.347,0.029,0.987,-0.249,0.122,-0.153,0.183,100.000,63836.000,1.000
-1.890,-3.625,-2.894,-4.490,-8.439,1.117,-1.731,-7.823,0.027,0.986,-0.253,0.031,-0.214,0.000,100.000,63837.000,1.000
-3.019,-4.317,-4.254,-5.312,-9.786,-0.263,-3.094,-8.563,0.028,0.985,-0.254,-0.031,-0.214,-0.031,100.000,63838.000,1.000
-3.656,-4.009,-4.915,-5.618,-10.278,-0.866,-3.649,-8.720,0.028,0.985,-0.253,-0.092,-0.214,-0.122,100.000,63839.000,1.000
-3.469,-2.630,-4.466,-5.087,-9.496,-0.543,-3.365,-7.784,0.030,0.987,-0.254,-0.061,-0.183,-0.244,100.000,63840.000,1.000
-2.751,-0.837,-3.097,-3.894,-7.616,0.028,-3.119,-6.073,0.034,0.985,-0.256,0.000,-0.122,-0.244,100.000,63841.000,1.000
-1.893,0.503,-1.314,-2.455,-5.159,-0.152,-3.791,-4.208,0.032,0.985,-0.254,-0.092,-0.092,-0.336,100.000,63842.000,1.000
-0.837,0.992,0.606,-0.906,-2.507,-1.657,-5.380,-2.331,0.033,0.985,-0.253,-0.153,0.031,-0.336,100.000,63843.000,1.000
0.762,0.835,2.718,0.936,0.207,-4.230,-6.891,-0.047,0.031,0.986,-0.253,-0.153,0.000,-0.275,100.000,63844.000,1.000
3.040,0.524,5.095,3.225,2.889,-7.026,-7.102,2.985,0.033,0.985,-0.255,0.000,0.183,-0.305,100.000,63845.000,1.000
5.715,0.481,7.562,5.839,5.307,-9.168,-5.471,6.553,0.033,0.987,-0.257,-0.031,0.183,-0.214,100.000,63846.000,1.000
8.184,0.798,9.636,8.361,7.069,-10.125,-2.491,9.833,0.031,0.987,-0.254,-0.122,0.305,-0.031,100.000,63847.000,1.000
9.713,1.201,10.688,10.162,7.738,-9.833,0.591,11.741,0.033,0.990,-0.253,-0.061,0.427,-0.092,100.000,63848.000,1.000
9.725,1.251,10.254,10.640,7.045,-8.640,2.492,11.544,0.033,0.991,-0.255,-0.092,0.458,-0.092,100.000,63849.000,1.000
8.136,0.618,8.320,9.533,5.076,-7.091,2.673,9.303,0.031,0.992,-0.256,-0.244,0.580,-0.061,100.000,63850.000,1.000
5.427,-0.719,5.368,7.109,2.277,-5.649,1.601,5.800,0.029,0.991,-0.254,-0.275,0.549,0.000,100.000,63851.000,1.000
2.379,-2.423,2.149,4.001,-0.711,-4.450,0.294,2.072,0.029,0.990,-0.254,-0.397,0.671,0.122,100.000,63852.000,1.000
-0.308,-3.972,-0.639,0.870,-3.330,-3.359,-0.489,-1.126,0.028,0.990,-0.251,-0.580,0.641,0.061,100.000,63853.000,1.000
-2.244,-4.961,-2.609,-1.850,-5.362,-2.323,-0.729,-3.630,0.027,0.992,-0.253,-0.702,0.641,-0.031,100.000,63854.000,1.000
-3.336,-5.295,-3.763,-3.984,-6.923,-1.539,-0.881,-5.705,0.028,0.993,-0.254,-0.732,0.702,0.214,100.000,63855.000,1.000
-3.619,-5.116,-4.319,-5.478,-8.131,-1.143,-1.166,-7.503,0.025,0.993,-0.254,-0.763,0.580,0.122,100.000,63856.000,1.000
-3.200,-4.626,-4.479,-6.266,-8.779,-0.877,-1.225,-8.722,0.027,0.993,-0.254,-0.916,0.610,0.183,100.000,63857.000,1.000
-2.365,-3.965,-4.372,-6.328,-8.438,-0.226,-0.486,-8.864,0.027,0.994,-0.254,-1.038,0.488,0.275,100.000,63858.000,1.000
-1.577,-3.229,-4.157,-5.812,-6.892,1.070,1.128,-7.802,0.025,0.995,-0.251,-1.099,0.427,0.397,100.000,63859.000,1.000
-1.287,-2.485,-4.010,-5.018,-4.444,2.725,2.907,-6.012,0.027,0.993,-0.249,-1.251,0.458,0.366,100.000,63860.000,1.000
-1.683,-1.743,-3.972,-4.247,-1.711,4.203,3.802,-4.215,0.028,0.993,-0.248,-1.404,0.397,0.397,100.000,63861.000,1.000
-2.594,-1.028,-3.956,-3.732,0.709,5.072,3.072,-2.984,0.027,0.992,-0.250,-1.556,0.336,0.336,100.000,63862.000,1.000
-3.620,-0.520,-3.899,-3.585,2.415,4.981,0.675,-2.555,0.027,0.994,-0.247,-1.617,0.336,0.244,100.000,63863.000,1.000
-4.270,-0.356,-3.715,-3.610,3.396,3.818,-2.432,-2.595,0.028,0.991,-0.250,-1.862,0.275,0.214,100.000,63864.000,1.000
-4.198,-0.347,-3.255,-3.372,4.049,1.954,-4.661,-2.358,0.029,0.992,-0.252,-1.892,0.214,0.244,100.000,63865.000,1.000
-3.487,-0.174,-2.541,-2.651,4.717,-0.112,-5.004,-1.348,0.031,0.990,-0.250,-1.953,0.214,0.183,100.000,63866.000,1.000
-2.591,0.132,-1.875,-1.613,5.351,-2.159,-3.675,0.456,0.027,0.990,-0.252,-2.075,0.183,0.153,100.000,63867.000,1.000
-1.895,0.174,-1.518,-0.485,5.762,-4.028,-1.456,2.859,0.028,0.993,-0.252,-2.075,0.183,0.122,100.000,63868.000,1.000
-1.372,-0.286,-1.368,0.728,5.981,-5.356,1.126,5.538,0.027,0.991,-0.250,-2.106,0.183,0.061,100.000,63869.000,1.000
-0.640,-1.005,-1.056,2.121,6.162,-5.867,3.741,7.952,0.028,0.989,-0.251,-2.167,0.214,0.153,100.000,63870.000,1.000
0.619,-1.490,-0.307,3.650,6.282,-5.729,5.743,9.381,0.029,0.987,-0.250,-2.167,0.214,0.092,100.000,63871.000,1.000
2.295,-1.359,0.877,5.129,6.164,-5.333,6.218,9.274,0.031,0.985,-0.249,-2.167,0.122,0.153,100.000,63872.000,1.000
3.902,-0.499,2.253,6.344,5.739,-4.813,4.649,7.637,0.028,0.984,-0.248,-2.075,0.000,-0.061,100.000,63873.000,1.000
4.842,0.761,3.308,6.913,4.930,-4.052,1.331,4.937,0.026,0.983,-0.246,-1.953,0.000,-0.031,100.000,63874.000,1.000
4.614,1.659,3.323,6.237,3.451,-2.963,-2.635,1.795,0.028,0.985,-0.249,-1.862,-0.031,-0.061,100.000,63875.000,1.000
3.072,1.521,1.864,3.982,1.097,-1.490,-5.560,-1.104,0.028,0.984,-0.249,-1.770,0.000,-0.183,100.000,63876.000,1.000
